section_order,source_table,source_path,source_row_index,axis,target_scope,metodo,is_axis_best,axis_primary_metric,axis_primary_direction,n,lesionwise_dice_mean,lesionwise_dice_median,global_dice_mean,global_dice_median,hd95_median_defined,lesion_tp,lesion_fn,lesion_fp,absent_flood_gt_10000_rate,absent_fp_volume_median,absent_fp_volume_max,mode,method,selection,chosen_threshold,large_baseline,large_90pct_target,large_lesionwise,large_detection_ratio,absent_flood_rate,absent_median_fp_vox,present_dominant_found_rate,large_dominant_found_rate,first_threshold_large_drop_gt_10pct,flood_at_first_large_drop_gt_10pct,threshold,n_cases,absent_n,absent_max_fp_vox,small_n,small_lesionwise_mean,small_lesion_tp,small_lesion_fn,small_lesion_fp,medium_n,medium_lesionwise_mean,medium_lesion_tp,medium_lesion_fn,medium_lesion_fp,large_n,large_lesionwise_mean,large_lesion_tp,large_lesion_fn,large_lesion_fp,large_detection_ratio_vs_baseline,large_detection_drop,keeps_large_detection_90pct,representative_curve,train_tpr,train_tnr,train_balanced_accuracy,train_fp_accept_rate,train_fn_rate,threshold_policy,feasible_tpr95,train_auc,train_n_true_et_components,train_n_fp_components,coef_log10_isoperimetric,coef_radius_over_bbox_diag,coef_radius_over_equiv_sphere,coef_log1p_eroded_subcomponents,intercept,holdout_fold,small_dominant_found_rate,medium_dominant_found_rate,delta_absent_flood_vs_otsu,delta_absent_flood_ci_low,delta_absent_flood_ci_high,paired_flood_mcnemar_p,delta_absent_median_fp_vs_otsu,paired_absent_fp_vox_delta_median_ci_low,paired_absent_fp_vox_delta_median_ci_high,paired_fp_vox_wilcoxon_p,small_detection_baseline_mean,small_retention_vs_detection_baseline,small_delta_vs_detection_best,small_delta_ci_low,small_delta_ci_high,small_paired_wilcoxon_p,small_baseline_dominant_found_rate,small_dominant_found_delta,medium_detection_baseline_mean,medium_retention_vs_detection_baseline,medium_delta_vs_detection_best,medium_delta_ci_low,medium_delta_ci_high,medium_paired_wilcoxon_p,medium_baseline_dominant_found_rate,medium_dominant_found_delta,large_detection_baseline_mean,large_retention_vs_detection_baseline,large_delta_vs_detection_best,large_delta_ci_low,large_delta_ci_high,large_paired_wilcoxon_p,large_baseline_dominant_found_rate,large_dominant_found_delta,large_detection_preserved_90pct,prior,case_id,n_components,n_fp_components,n_fp_rejected,n_fp_accepted,threshold_used,min_fp_shape_score,max_fp_shape_score,shape_score_threshold,clears_clean_bar,verdict_category,selected_method,selected_threshold,p1_flood_at_90pct,p1_median_fp_at_90pct,p1_large_detection_ratio,fold,score_engine,vol_bin,gt_vox,pred_vox,flood_gt_10000_vox,correct_absent_pred_lt_10_vox,dominant_found
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2219,,,,,,,,,,,,,,,,,,,soft_shape_score_threshold,variational_spline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-100,,,,,,,,0.55,,,,,,,,2.0,component_overlap_v1,absent,0.0,0.0,False,1.0,
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2220,,,,,,,,0.0,,,,,0.0,3.0,1.0,,,,soft_shape_score_threshold,otsu_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.0,,,,,,,,2.0,component_overlap_v1,small,1089.0,12908.0,True,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2221,,,,,,,,0.0,,,,,0.0,3.0,1.0,,,,soft_shape_score_threshold,otsu_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.001,,,,,,,,2.0,component_overlap_v1,small,1089.0,12908.0,True,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2222,,,,,,,,0.0,,,,,0.0,3.0,1.0,,,,soft_shape_score_threshold,otsu_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.005,,,,,,,,2.0,component_overlap_v1,small,1089.0,12908.0,True,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2223,,,,,,,,0.0,,,,,0.0,3.0,1.0,,,,soft_shape_score_threshold,otsu_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.01,,,,,,,,2.0,component_overlap_v1,small,1089.0,12908.0,True,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2224,,,,,,,,0.0,,,,,0.0,3.0,1.0,,,,soft_shape_score_threshold,otsu_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.02,,,,,,,,2.0,component_overlap_v1,small,1089.0,12908.0,True,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2225,,,,,,,,0.0,,,,,0.0,3.0,0.0,,,,soft_shape_score_threshold,otsu_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.05,,,,,,,,2.0,component_overlap_v1,small,1089.0,0.0,False,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2226,,,,,,,,0.0,,,,,0.0,3.0,0.0,,,,soft_shape_score_threshold,otsu_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.1,,,,,,,,2.0,component_overlap_v1,small,1089.0,0.0,False,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2227,,,,,,,,0.0,,,,,0.0,3.0,0.0,,,,soft_shape_score_threshold,otsu_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.2,,,,,,,,2.0,component_overlap_v1,small,1089.0,0.0,False,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2228,,,,,,,,0.0,,,,,0.0,3.0,0.0,,,,soft_shape_score_threshold,otsu_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.3,,,,,,,,2.0,component_overlap_v1,small,1089.0,0.0,False,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2229,,,,,,,,0.0,,,,,0.0,3.0,0.0,,,,soft_shape_score_threshold,otsu_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.4,,,,,,,,2.0,component_overlap_v1,small,1089.0,0.0,False,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2230,,,,,,,,0.0,,,,,0.0,3.0,0.0,,,,soft_shape_score_threshold,otsu_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.5,,,,,,,,2.0,component_overlap_v1,small,1089.0,0.0,False,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2231,,,,,,,,0.0,,,,,0.0,3.0,0.0,,,,soft_shape_score_threshold,otsu_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.55,,,,,,,,2.0,component_overlap_v1,small,1089.0,0.0,False,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2232,,,,,,,,0.0151696084067225,,,,,1.0,2.0,0.0,,,,soft_shape_score_threshold,gmm_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.0,,,,,,,,2.0,component_overlap_v1,small,1089.0,14309.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2233,,,,,,,,0.0151696084067225,,,,,1.0,2.0,0.0,,,,soft_shape_score_threshold,gmm_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.001,,,,,,,,2.0,component_overlap_v1,small,1089.0,14309.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2234,,,,,,,,0.0151696084067225,,,,,1.0,2.0,0.0,,,,soft_shape_score_threshold,gmm_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.005,,,,,,,,2.0,component_overlap_v1,small,1089.0,14309.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2235,,,,,,,,0.0151696084067225,,,,,1.0,2.0,0.0,,,,soft_shape_score_threshold,gmm_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.01,,,,,,,,2.0,component_overlap_v1,small,1089.0,14309.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2236,,,,,,,,0.0151696084067225,,,,,1.0,2.0,0.0,,,,soft_shape_score_threshold,gmm_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.02,,,,,,,,2.0,component_overlap_v1,small,1089.0,14309.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2237,,,,,,,,0.0,,,,,0.0,3.0,0.0,,,,soft_shape_score_threshold,gmm_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.05,,,,,,,,2.0,component_overlap_v1,small,1089.0,0.0,False,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2238,,,,,,,,0.0,,,,,0.0,3.0,0.0,,,,soft_shape_score_threshold,gmm_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.1,,,,,,,,2.0,component_overlap_v1,small,1089.0,0.0,False,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2239,,,,,,,,0.0,,,,,0.0,3.0,0.0,,,,soft_shape_score_threshold,gmm_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.2,,,,,,,,2.0,component_overlap_v1,small,1089.0,0.0,False,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2240,,,,,,,,0.0,,,,,0.0,3.0,0.0,,,,soft_shape_score_threshold,gmm_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.3,,,,,,,,2.0,component_overlap_v1,small,1089.0,0.0,False,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2241,,,,,,,,0.0,,,,,0.0,3.0,0.0,,,,soft_shape_score_threshold,gmm_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.4,,,,,,,,2.0,component_overlap_v1,small,1089.0,0.0,False,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2242,,,,,,,,0.0,,,,,0.0,3.0,0.0,,,,soft_shape_score_threshold,gmm_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.5,,,,,,,,2.0,component_overlap_v1,small,1089.0,0.0,False,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2243,,,,,,,,0.0,,,,,0.0,3.0,0.0,,,,soft_shape_score_threshold,gmm_T1c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.55,,,,,,,,2.0,component_overlap_v1,small,1089.0,0.0,False,,False
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2244,,,,,,,,0.0049715344794094,,,,,3.0,0.0,201.0,,,,soft_shape_score_threshold,sustraccion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.0,,,,,,,,2.0,component_overlap_v1,small,1089.0,73049.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2245,,,,,,,,0.0049715344794094,,,,,3.0,0.0,201.0,,,,soft_shape_score_threshold,sustraccion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.001,,,,,,,,2.0,component_overlap_v1,small,1089.0,73049.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2246,,,,,,,,0.0048698871396481,,,,,2.0,1.0,201.0,,,,soft_shape_score_threshold,sustraccion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.005,,,,,,,,2.0,component_overlap_v1,small,1089.0,9771.0,False,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2247,,,,,,,,0.0048698871396481,,,,,2.0,1.0,201.0,,,,soft_shape_score_threshold,sustraccion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.01,,,,,,,,2.0,component_overlap_v1,small,1089.0,9771.0,False,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2248,,,,,,,,0.0048698871396481,,,,,2.0,1.0,201.0,,,,soft_shape_score_threshold,sustraccion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.02,,,,,,,,2.0,component_overlap_v1,small,1089.0,9771.0,False,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2249,,,,,,,,0.0048698871396481,,,,,2.0,1.0,201.0,,,,soft_shape_score_threshold,sustraccion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.05,,,,,,,,2.0,component_overlap_v1,small,1089.0,9771.0,False,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2250,,,,,,,,0.0048698871396481,,,,,2.0,1.0,201.0,,,,soft_shape_score_threshold,sustraccion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.1,,,,,,,,2.0,component_overlap_v1,small,1089.0,9771.0,False,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2251,,,,,,,,0.0048698871396481,,,,,2.0,1.0,201.0,,,,soft_shape_score_threshold,sustraccion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.2,,,,,,,,2.0,component_overlap_v1,small,1089.0,9771.0,False,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2252,,,,,,,,0.0048698871396481,,,,,2.0,1.0,201.0,,,,soft_shape_score_threshold,sustraccion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.3,,,,,,,,2.0,component_overlap_v1,small,1089.0,9771.0,False,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2253,,,,,,,,0.0048698871396481,,,,,2.0,1.0,201.0,,,,soft_shape_score_threshold,sustraccion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.4,,,,,,,,2.0,component_overlap_v1,small,1089.0,9771.0,False,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2254,,,,,,,,0.0048698871396481,,,,,2.0,1.0,201.0,,,,soft_shape_score_threshold,sustraccion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.5,,,,,,,,2.0,component_overlap_v1,small,1089.0,9771.0,False,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2255,,,,,,,,0.0048698871396481,,,,,2.0,1.0,201.0,,,,soft_shape_score_threshold,sustraccion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.55,,,,,,,,2.0,component_overlap_v1,small,1089.0,9771.0,False,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2256,,,,,,,,0.0083991950377821,,,,,3.0,0.0,168.0,,,,soft_shape_score_threshold,gmm_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.0,,,,,,,,2.0,component_overlap_v1,small,1089.0,114493.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2257,,,,,,,,0.0083991950377821,,,,,3.0,0.0,168.0,,,,soft_shape_score_threshold,gmm_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.001,,,,,,,,2.0,component_overlap_v1,small,1089.0,114493.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2258,,,,,,,,0.0083110621199011,,,,,2.0,1.0,168.0,,,,soft_shape_score_threshold,gmm_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.005,,,,,,,,2.0,component_overlap_v1,small,1089.0,16126.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2259,,,,,,,,0.0083110621199011,,,,,2.0,1.0,168.0,,,,soft_shape_score_threshold,gmm_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.01,,,,,,,,2.0,component_overlap_v1,small,1089.0,16126.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2260,,,,,,,,0.0083110621199011,,,,,2.0,1.0,168.0,,,,soft_shape_score_threshold,gmm_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.02,,,,,,,,2.0,component_overlap_v1,small,1089.0,16126.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2261,,,,,,,,0.0083110621199011,,,,,2.0,1.0,168.0,,,,soft_shape_score_threshold,gmm_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.05,,,,,,,,2.0,component_overlap_v1,small,1089.0,16126.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2262,,,,,,,,0.0083110621199011,,,,,2.0,1.0,168.0,,,,soft_shape_score_threshold,gmm_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.1,,,,,,,,2.0,component_overlap_v1,small,1089.0,16126.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2263,,,,,,,,0.0083110621199011,,,,,2.0,1.0,168.0,,,,soft_shape_score_threshold,gmm_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.2,,,,,,,,2.0,component_overlap_v1,small,1089.0,16126.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2264,,,,,,,,0.0083110621199011,,,,,2.0,1.0,168.0,,,,soft_shape_score_threshold,gmm_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.3,,,,,,,,2.0,component_overlap_v1,small,1089.0,16126.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2265,,,,,,,,0.0083110621199011,,,,,2.0,1.0,168.0,,,,soft_shape_score_threshold,gmm_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.4,,,,,,,,2.0,component_overlap_v1,small,1089.0,16126.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2266,,,,,,,,0.0083110621199011,,,,,2.0,1.0,168.0,,,,soft_shape_score_threshold,gmm_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.5,,,,,,,,2.0,component_overlap_v1,small,1089.0,16126.0,True,,True
12,p2b_soft_shape_case_metrics,phase2\p2_soft_shape_sweep\p2_soft_shape_case_metrics.csv,2267,,,,,,,,0.0083110621199011,,,,,2.0,1.0,168.0,,,,soft_shape_score_threshold,gmm_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BraTS-GLI-02245-103,,,,,,,,0.55,,,,,,,,2.0,component_overlap_v1,small,1089.0,16126.0,True,,True
